student_id,age,gender,course,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty,exam_score
11639,19,2,1,7.07,74.6,1,9.2,2,1,1,0,66.5
11640,20,2,3,6.96,83.6,0,4.6,0,4,0,1,89.2
11641,21,1,0,4.5,47.0,1,7.3,2,4,1,2,40.9
11642,22,2,4,0.14,91.0,0,4.2,2,1,1,0,23.1
11643,19,0,0,2.74,62.0,1,7.7,1,2,2,0,51.6
11644,23,1,0,2.77,51.5,0,6.0,2,3,0,2,56.8
11645,20,0,3,5.77,50.8,1,7.8,1,4,0,1,81.5
11646,22,0,4,6.5,88.4,1,6.6,2,1,1,2,72.5
11647,17,1,2,2.83,68.7,1,9.6,1,2,0,0,53.0
11648,18,0,6,3.37,55.5,1,5.5,0,0,2,2,39.3
11649,20,0,0,1.8,95.9,1,5.8,2,3,0,2,46.7
11650,19,0,1,5.82,75.2,1,6.2,1,3,2,0,73.0
11651,20,0,4,2.79,78.1,1,4.5,0,1,2,0,79.8
11652,18,0,2,5.64,54.9,1,9.2,2,1,2,2,56.2
11653,20,0,4,5.66,64.0,1,4.6,0,2,1,2,60.8
11654,22,0,2,1.25,58.4,1,5.2,2,1,2,0,30.2
11655,22,2,1,7.08,54.8,1,4.8,1,1,0,1,70.9
11656,18,2,5,6.6,93.9,1,4.8,2,3,0,2,97.9
11657,19,0,0,4.66,47.7,1,6.4,2,0,2,0,56.0
11658,21,2,6,0.69,45.4,1,5.1,0,0,2,2,19.599
11659,21,2,0,1.34,62.8,1,9.3,1,3,1,2,51.6
11660,23,1,4,0.74,79.5,1,9.6,2,4,0,0,50.6
11661,20,0,2,3.71,58.9,1,5.1,0,1,0,2,65.6
11662,22,2,6,2.12,52.1,1,5.3,2,2,0,2,39.2
11663,24,1,4,6.65,43.3,1,5.8,0,4,0,0,54.4
11664,19,0,4,3.49,90.0,1,7.2,1,0,0,2,82.9
11665,23,2,0,3.62,84.2,1,6.9,0,4,1,2,58.3
11666,19,2,0,7.38,78.7,1,6.3,0,2,1,1,76.3
11667,19,2,3,4.62,84.0,0,5.6,0,3,1,0,55.1
11668,22,0,1,3.1,90.5,1,9.1,1,1,2,0,75.7
11669,21,1,2,7.87,56.0,0,6.9,2,4,2,0,64.6
11670,21,1,4,3.7,87.4,1,4.7,1,0,0,2,92.3
11671,18,2,5,4.64,46.2,1,8.6,1,4,2,2,70.1
11672,17,2,4,3.06,96.0,0,5.9,2,3,0,2,72.3
11673,24,1,3,5.35,73.9,1,8.8,2,2,0,2,65.5
11674,23,1,3,6.21,85.8,0,8.4,0,2,1,2,80.9
11675,24,1,6,5.03,69.2,1,4.7,0,3,1,0,52.7
11676,21,2,3,1.99,64.0,1,6.0,2,2,1,0,32.8
11677,24,2,4,7.54,82.4,1,7.8,2,2,2,1,100.0
11678,20,2,0,4.09,59.8,1,8.5,2,0,2,0,74.0
11679,17,1,2,6.61,76.0,1,6.6,0,4,2,1,78.5
11680,18,2,0,0.08,40.6,1,7.4,0,0,2,2,50.9
11681,19,2,5,4.14,90.3,1,4.5,2,1,0,1,75.4
11682,20,0,4,7.48,50.0,1,4.1,1,0,1,2,74.3
11683,24,2,4,5.51,76.8,1,5.4,0,4,1,0,47.7
11684,19,0,5,0.91,91.3,1,7.0,1,4,2,2,28.3
11685,21,1,1,5.68,80.8,1,7.3,1,0,1,2,72.6
11686,19,0,5,0.12,68.4,1,4.3,2,2,2,0,45.9
11687,22,1,5,2.95,70.3,0,9.6,2,1,1,1,47.9
11688,21,1,0,1.89,66.4,1,4.8,0,4,2,0,49.1
11689,18,0,3,2.02,42.1,1,9.2,2,2,2,0,44.8
11690,20,2,6,0.33,86.4,1,9.7,1,3,0,1,55.3
11691,17,1,1,4.94,97.4,1,6.9,2,0,2,1,73.3
11692,24,1,0,5.94,83.2,1,8.9,1,3,0,1,92.3
11693,22,2,1,2.33,93.9,1,7.3,2,3,0,0,77.1
11694,24,1,0,4.69,92.3,1,4.5,2,2,2,2,70.1
11695,24,1,1,3.98,61.3,1,5.0,1,1,1,1,39.3
11696,18,1,5,7.91,61.8,0,7.0,0,0,1,1,66.3
11697,22,1,6,6.5,67.6,1,6.0,1,3,2,2,79.2
11698,17,2,6,7.57,45.5,1,8.4,1,0,2,2,85.1
11699,24,0,0,6.59,42.7,1,5.8,2,3,1,2,40.9
11700,23,2,6,5.26,40.6,1,4.4,1,2,2,2,73.5
11701,22,2,2,0.57,71.7,0,8.8,1,0,2,2,51.2
11702,24,0,2,6.86,72.3,1,7.4,2,0,2,1,87.9
11703,23,2,0,6.09,44.7,1,7.4,1,4,1,2,73.9
11704,23,1,0,2.26,50.6,1,6.2,2,1,1,0,19.599
11705,17,1,6,2.16,84.5,1,6.8,1,4,1,0,52.3
11706,17,2,5,4.19,71.9,1,4.7,0,4,1,2,44.8
11707,24,0,5,2.26,86.7,1,8.3,0,0,0,2,76.8
11708,19,0,5,7.77,52.0,1,4.8,0,4,0,2,88.7
11709,20,0,5,1.55,74.3,0,8.8,1,3,0,0,60.5
11710,17,2,3,1.23,54.4,1,6.6,0,1,0,2,45.4
11711,21,1,2,0.35,97.6,1,4.2,0,0,1,1,45.8
11712,23,2,2,4.42,95.5,0,9.5,2,3,0,0,80.0
11713,23,2,6,5.92,59.6,1,9.3,2,1,2,2,57.6
11714,21,2,3,4.69,49.3,1,4.6,0,1,1,0,30.7
11715,22,1,6,1.67,48.9,1,4.3,2,0,1,0,41.6
11716,21,1,2,7.39,50.6,1,5.7,2,3,0,1,75.4
11717,20,1,4,3.03,77.9,1,6.4,1,0,1,2,75.1
11718,21,2,1,1.13,50.8,1,7.3,2,4,0,1,39.9
11719,24,0,0,1.53,51.0,1,8.1,0,0,1,0,33.1
11720,19,2,4,3.51,64.2,1,9.9,1,0,1,2,58.4
11721,20,1,3,4.36,87.6,1,7.4,0,3,1,2,74.9
11722,21,0,2,4.81,48.0,1,7.4,2,4,2,0,40.9
11723,21,1,6,0.59,49.4,1,9.7,2,1,0,0,34.1
11724,17,2,4,6.94,44.5,1,6.2,0,3,0,0,61.3
11725,19,1,0,2.69,43.8,0,9.7,0,0,1,0,65.2
11726,22,0,4,2.08,49.9,1,6.1,0,3,2,1,25.9
11727,22,2,1,5.5,87.7,1,8.4,0,4,0,1,86.0
11728,22,2,3,4.91,99.1,1,8.3,0,3,1,1,64.3
11729,24,2,0,7.91,52.3,1,9.1,0,4,2,0,85.5
11730,22,0,0,3.28,50.9,1,5.1,1,4,0,0,59.9
11731,21,1,3,1.47,49.9,1,7.1,1,4,0,2,49.0
11732,19,1,6,7.78,42.6,1,4.1,0,2,2,0,86.8
11733,19,0,2,3.86,90.4,0,9.2,1,3,0,0,98.5
11734,23,0,3,5.29,70.6,1,5.5,0,3,0,2,32.2
11735,20,0,6,0.34,59.8,1,9.2,1,4,0,2,44.0
11736,22,1,6,2.69,52.6,1,7.0,0,2,1,2,40.5
11737,17,2,6,7.9,50.5,1,8.0,0,4,0,2,90.6
11738,18,0,0,7.72,46.6,1,5.4,0,2,2,2,86.3
11739,18,1,3,7.87,80.0,1,7.3,0,1,1,1,68.6
11740,18,2,4,6.59,79.6,1,8.6,1,3,1,2,82.0
11741,21,0,5,4.0,47.6,1,8.1,2,4,0,0,44.8
11742,22,1,6,4.58,52.7,1,8.0,1,3,2,2,69.5
11743,21,0,1,0.6,89.1,1,7.9,0,0,1,0,64.1
11744,19,2,2,6.35,72.1,1,4.2,1,3,1,0,61.0
11745,21,2,1,5.99,50.7,1,4.2,1,2,1,0,66.1
11746,17,1,1,5.67,79.1,1,9.3,1,3,0,1,75.7
11747,20,2,0,3.06,90.5,1,7.6,2,3,1,0,37.3
11748,18,0,6,2.13,59.7,1,8.6,0,1,2,1,60.4
11749,17,2,1,6.48,85.7,1,8.7,1,0,0,2,100.0
11750,18,2,0,7.8,90.4,1,9.1,0,3,0,1,86.8
11751,17,2,0,3.39,60.9,1,9.0,2,3,2,1,62.4
11752,20,0,1,0.44,95.5,1,5.2,0,2,0,0,40.6
11753,21,0,1,7.21,64.2,1,7.5,1,2,2,2,95.1
11754,21,2,6,5.52,46.4,1,7.0,2,1,1,1,42.7
11755,20,2,4,5.37,85.4,1,8.4,0,3,2,2,76.0
11756,18,2,2,7.55,50.4,1,9.4,1,0,0,2,94.8
11757,17,2,4,5.36,52.4,1,9.3,0,0,0,0,54.1
11758,22,0,4,4.94,79.3,1,4.9,1,0,0,0,80.4
11759,24,2,0,5.68,70.4,0,8.1,2,0,0,1,78.7
11760,19,2,5,3.87,44.8,1,5.0,1,3,1,0,36.8
11761,18,1,5,2.3,88.0,0,7.6,2,4,2,0,45.8
11762,19,1,5,2.01,41.2,1,5.4,1,3,2,2,51.2
11763,18,2,4,5.81,51.5,1,4.1,2,1,2,2,55.2
11764,18,0,3,1.94,77.6,1,4.3,1,3,0,2,50.1
11765,20,2,1,7.45,86.2,1,6.9,1,2,1,2,77.6
11766,23,1,2,3.22,67.3,1,5.9,2,4,2,0,38.8
11767,22,0,6,5.07,67.1,1,9.6,1,1,2,0,74.2
11768,24,2,5,0.34,96.4,1,5.4,1,2,1,2,46.8
11769,19,0,1,3.59,58.2,1,9.3,2,3,0,2,45.9
11770,20,2,5,3.2,72.9,1,7.9,2,4,1,2,40.5
11771,20,1,2,6.04,78.7,1,6.9,1,2,2,0,74.9
11772,17,0,1,0.44,95.7,0,5.3,0,1,2,1,60.6
11773,20,0,1,3.22,85.9,1,4.1,0,3,1,2,66.1
11774,19,2,0,6.87,47.1,1,6.6,0,3,1,1,64.7
11775,20,0,0,5.35,85.9,1,6.6,0,3,0,2,81.5
11776,18,1,3,6.22,77.3,1,5.3,2,3,2,1,83.3
11777,22,2,3,6.11,86.5,1,8.3,0,3,1,0,86.0
11778,23,2,2,5.3,45.9,1,7.9,1,4,2,2,56.5
11779,24,2,1,3.13,95.2,1,5.9,0,3,2,1,65.5
11780,17,1,5,3.2,87.6,1,9.6,0,1,2,2,63.2
11781,17,2,3,0.41,90.9,1,8.9,2,0,2,2,61.5
11782,24,0,6,1.56,92.9,1,7.3,1,3,0,0,39.4
11783,23,2,2,4.46,45.8,0,8.9,2,4,0,1,27.4
11784,21,0,0,7.16,87.9,1,9.0,0,0,0,0,100.0
11785,19,2,1,4.9,82.0,0,6.9,0,3,2,0,71.8
11786,21,0,6,3.1,80.8,1,9.8,1,2,2,0,76.8
11787,21,0,1,6.66,62.9,1,7.9,0,4,2,1,65.0
11788,23,2,5,3.59,55.8,0,4.2,2,0,2,0,37.5
11789,21,1,1,2.08,76.5,1,6.7,2,1,2,0,41.1
11790,17,2,5,0.64,57.1,1,8.7,1,1,1,0,22.1
11791,22,1,3,6.63,95.0,1,6.6,2,1,1,0,64.4
11792,23,2,6,4.93,76.5,0,9.4,1,3,1,0,80.9
11793,19,1,2,4.65,61.5,1,8.7,2,4,1,1,49.7
11794,17,1,0,5.77,41.3,1,7.3,1,0,2,0,69.4
11795,18,0,5,4.84,49.6,1,6.1,2,0,1,0,46.2
11796,23,1,6,2.8,57.4,1,5.0,0,0,0,2,52.6
11797,20,1,3,4.94,49.7,1,9.7,0,2,0,0,72.4
11798,21,1,2,1.12,72.7,1,5.8,1,1,2,2,52.4
11799,24,1,4,2.37,83.3,1,5.5,0,2,0,0,47.6
11800,17,0,3,4.3,93.0,1,6.8,2,0,0,2,78.7
11801,18,1,5,0.55,78.7,1,7.0,0,4,1,0,56.0
11802,23,1,3,6.57,74.7,1,9.9,1,4,2,1,77.4
11803,21,0,6,0.36,54.4,1,4.6,2,0,2,2,36.9
11804,17,1,2,2.98,92.4,0,9.2,0,1,1,2,59.0
11805,22,2,4,3.64,59.0,1,4.8,2,3,0,2,49.3
11806,18,2,5,5.45,82.2,0,6.9,2,4,1,2,70.9
11807,23,1,0,1.24,84.9,1,9.2,2,2,0,1,58.2
11808,23,2,3,6.57,42.7,0,8.8,0,2,2,0,78.2
11809,23,2,4,3.41,79.0,1,9.9,1,0,0,2,71.2
11810,20,2,3,2.01,95.9,1,7.7,0,0,2,2,61.7
11811,19,0,0,0.79,81.6,0,8.5,1,2,1,1,61.3
11812,24,1,4,7.4,68.6,1,9.7,2,2,0,0,77.4
11813,21,2,5,3.23,64.2,1,6.5,1,1,1,2,57.7
11814,22,0,2,3.05,49.0,1,6.5,2,0,1,1,55.9
11815,18,1,6,1.44,53.5,1,7.8,0,0,1,0,52.3
11816,21,1,1,4.05,93.3,1,9.0,2,4,0,2,64.0
11817,21,1,2,2.56,63.4,1,5.6,1,3,2,2,49.6
11818,19,0,1,1.33,49.7,1,8.6,1,3,2,0,47.0
11819,23,0,2,6.02,63.9,1,8.9,0,3,2,2,64.8
11820,18,0,6,7.19,66.3,1,7.5,2,3,2,0,64.8
11821,22,2,0,2.82,60.4,0,5.3,1,2,2,2,50.8
11822,24,2,5,2.29,41.0,1,8.8,0,3,2,2,54.4
11823,21,2,1,2.99,62.0,1,9.5,0,3,2,2,41.7
11824,17,0,3,7.4,93.8,1,6.1,2,2,0,1,93.3
11825,21,2,0,4.67,56.5,1,5.1,1,1,1,0,61.9
11826,21,1,4,1.33,61.7,1,9.6,0,2,1,2,62.2
11827,21,0,6,5.06,82.9,1,4.2,2,3,0,2,86.3
11828,19,0,4,3.21,49.3,1,9.5,1,3,0,2,51.1
11829,22,1,4,0.14,90.5,1,6.5,1,0,0,0,67.8
11830,19,2,1,7.76,72.7,1,8.0,0,1,0,2,84.4
11831,21,1,2,0.92,72.0,1,6.1,2,3,2,2,40.9
11832,21,1,2,3.31,47.7,1,5.9,0,2,2,2,39.3
11833,22,1,0,5.26,44.1,1,4.7,0,3,1,2,54.6
11834,23,2,3,4.69,90.9,0,7.6,2,0,0,2,98.4
11835,24,0,2,0.08,53.3,1,8.3,1,4,0,2,29.0
11836,23,1,1,4.86,66.2,1,4.8,0,2,1,0,69.7
11837,23,2,4,5.82,70.5,1,8.7,0,2,2,0,83.9
11838,23,1,6,6.79,41.4,1,5.4,2,4,1,0,67.9
11839,18,1,6,1.47,82.2,1,6.1,0,0,0,2,63.1
11840,19,2,1,0.29,72.6,1,4.7,0,2,0,0,45.3
11841,21,1,2,7.56,94.5,1,8.7,1,3,2,2,100.0
11842,20,1,4,5.44,47.9,1,5.0,2,4,0,1,76.9
11843,22,0,6,3.64,50.1,0,5.5,0,0,2,0,57.6
11844,17,2,0,5.8,55.5,0,4.6,0,0,0,2,78.9
11845,18,2,6,1.26,58.3,1,9.6,1,1,2,0,52.2
11846,22,1,5,7.67,96.6,1,8.0,2,3,2,0,75.8
11847,23,1,6,5.23,74.1,1,8.1,1,4,2,2,67.2
11848,19,0,6,7.02,56.2,1,9.8,2,3,2,2,62.6
11849,19,0,2,4.45,52.9,1,6.6,0,2,0,2,70.0
11850,21,0,0,6.41,71.3,1,7.1,0,3,1,2,68.8
11851,20,0,2,2.62,52.1,1,5.1,0,0,2,0,48.7
11852,18,2,2,1.06,44.8,1,7.0,2,0,1,2,38.5
11853,21,1,3,2.83,77.4,1,8.1,1,3,0,2,57.8
11854,23,2,4,7.18,80.1,1,5.2,0,0,0,0,91.7
11855,22,2,6,5.58,44.5,1,4.3,2,1,1,2,57.1
11856,23,2,2,3.65,70.3,1,5.5,1,2,1,2,62.4
11857,22,0,2,1.88,74.3,1,4.5,1,0,0,2,71.9
11858,24,0,2,4.78,78.1,1,8.8,2,0,1,2,52.8
11859,18,0,6,4.74,40.6,1,9.3,1,1,1,1,61.8
11860,17,1,4,4.25,87.6,1,5.7,1,0,0,1,84.3
11861,17,1,3,5.9,71.7,1,5.5,1,1,2,1,80.3
11862,24,0,2,1.94,64.8,0,8.0,0,4,0,2,37.3
11863,22,0,0,4.09,66.4,1,8.7,1,4,2,0,60.3
11864,18,0,2,2.47,67.2,1,8.2,1,1,2,2,45.9
11865,23,0,2,1.64,91.1,1,7.6,0,3,0,1,53.7
11866,19,1,3,2.66,81.3,1,6.1,1,0,0,2,92.7
11867,21,2,3,6.42,57.2,1,8.0,2,3,0,1,67.4
11868,18,2,3,0.91,40.8,0,7.9,1,2,1,1,27.7
11869,17,1,6,2.2,62.6,1,5.3,2,4,2,1,24.8
11870,19,1,6,4.26,51.4,1,4.2,1,0,1,0,52.8
11871,18,0,2,3.21,76.4,1,7.9,0,0,1,0,61.8
11872,21,1,1,6.62,78.4,1,5.9,0,4,1,2,78.6
11873,17,1,3,6.23,59.4,1,4.2,1,1,1,0,72.4
11874,18,2,0,5.42,91.8,1,4.1,0,4,1,2,74.0
11875,21,1,3,2.26,98.9,1,4.9,1,3,0,1,76.6
11876,20,0,4,0.17,68.2,1,4.5,1,1,0,2,49.7
11877,22,2,1,2.51,68.3,1,8.2,0,3,2,0,61.1
11878,22,2,5,4.81,44.7,0,9.6,2,4,0,2,84.0
11879,24,1,1,0.81,92.7,1,4.8,2,2,0,1,53.7
11880,23,1,0,6.59,48.6,1,8.1,1,1,1,2,72.3
11881,18,2,1,7.89,77.7,1,7.1,2,2,0,2,89.3
11882,22,0,4,5.9,78.7,1,8.2,0,1,1,0,69.0
11883,22,2,4,3.32,60.7,0,5.1,2,4,1,2,31.1
11884,21,0,4,6.38,46.0,1,4.8,2,0,2,2,51.5
11885,23,1,3,2.18,79.3,1,9.0,2,0,1,0,82.1
11886,18,1,0,7.63,60.5,1,8.8,2,4,2,2,67.6
11887,20,2,4,2.93,49.2,1,9.6,1,2,0,2,71.4
11888,23,2,2,5.52,94.8,0,5.3,2,4,2,1,70.3
11889,24,2,0,0.15,69.2,1,7.2,0,0,1,2,41.3
11890,17,1,4,5.05,82.0,1,6.3,2,2,1,1,67.7
11891,20,1,4,2.37,58.0,1,9.1,0,4,1,2,45.6
11892,19,1,1,0.82,48.9,1,7.2,0,3,0,2,19.599
11893,18,2,0,3.47,42.1,1,5.0,1,0,2,2,60.3
11894,17,1,0,0.85,60.7,0,5.8,1,1,2,0,49.4
11895,21,2,6,1.48,43.0,1,7.6,2,2,0,1,46.2
11896,22,1,4,7.16,99.4,1,7.3,2,3,1,2,71.6
11897,21,0,2,0.51,54.0,1,8.5,0,4,2,0,41.2
11898,19,1,1,5.0,47.6,1,9.9,2,2,0,0,56.7
11899,23,0,2,0.48,89.3,1,6.5,1,3,2,0,20.6
11900,22,2,1,5.74,87.9,0,6.9,1,4,0,0,66.8
11901,24,1,1,7.82,99.4,1,7.3,2,0,0,2,84.9
11902,19,0,3,3.44,54.6,0,8.2,0,2,2,0,73.4
11903,18,1,5,7.75,42.9,1,5.6,0,4,1,0,67.2
11904,20,1,6,5.13,83.4,1,7.5,2,3,1,1,46.0
11905,21,2,3,4.76,88.5,1,5.5,0,3,0,2,81.1
11906,20,0,5,1.37,61.0,1,6.6,0,1,1,2,46.8
11907,23,0,4,7.62,96.2,1,7.0,0,4,1,2,92.4
11908,17,1,0,6.89,86.3,1,6.8,1,2,1,0,88.4
11909,21,1,4,1.05,64.6,1,7.4,0,1,1,0,41.9
11910,20,0,0,0.23,83.2,1,5.9,1,3,0,2,40.4
11911,18,1,0,2.87,40.6,1,9.9,2,4,2,2,46.3
11912,22,2,6,1.28,60.4,1,7.8,2,4,0,0,40.7
11913,23,1,6,2.69,50.2,1,5.1,0,2,0,2,30.7
11914,21,2,4,7.67,58.3,1,8.6,0,4,2,2,73.0
11915,17,1,4,6.9,52.5,0,6.3,0,4,1,2,65.2
11916,17,0,4,3.52,82.9,1,5.9,0,1,2,2,44.8
11917,20,1,5,2.21,89.7,1,8.8,0,4,1,2,50.6
11918,22,1,2,4.62,50.8,1,7.2,0,3,2,1,48.3
11919,19,0,0,7.5,65.0,1,4.3,2,1,1,0,49.5
11920,19,1,2,6.33,75.9,0,7.9,2,0,2,2,93.0
11921,23,1,3,6.94,48.7,1,5.0,1,1,1,2,73.3
11922,17,2,0,6.09,61.6,1,8.0,1,3,0,0,74.7
11923,17,0,0,4.03,51.7,1,7.3,0,2,0,2,71.9
11924,18,0,5,1.13,73.7,0,5.9,1,3,1,1,58.8
11925,24,0,1,6.55,94.1,1,9.3,0,0,2,2,85.3
11926,20,0,6,5.21,67.8,1,5.4,0,4,0,2,80.1
11927,18,0,0,6.18,80.3,1,5.7,0,1,0,2,88.8
11928,19,2,1,5.87,83.2,1,5.6,2,1,1,2,73.5
11929,24,0,1,1.97,99.4,1,7.1,0,4,2,1,72.1
11930,22,0,4,2.29,77.7,1,6.2,1,1,1,0,76.6
11931,18,1,6,6.85,51.1,1,6.1,0,1,0,2,82.1
11932,18,2,6,3.26,40.6,1,8.4,1,4,1,0,54.9
11933,17,0,1,1.42,48.3,0,9.9,0,0,2,2,47.5
11934,23,0,6,5.14,47.5,1,6.8,2,2,2,2,52.5
11935,18,2,1,2.39,71.4,1,7.9,0,0,2,2,70.3
11936,19,1,3,5.14,66.4,0,8.4,0,0,1,2,66.3
11937,19,1,2,4.72,76.9,1,8.1,1,4,0,2,90.3
11938,21,1,1,5.31,44.7,1,8.7,0,1,2,2,57.2
11939,21,1,0,7.91,89.2,1,8.3,0,0,2,0,100.0
11940,23,0,6,2.22,46.5,0,9.8,0,1,1,0,49.2
11941,19,0,1,7.81,81.0,1,9.5,1,4,0,0,98.1
11942,20,1,1,6.11,81.6,1,7.7,0,1,1,2,62.9
11943,20,1,1,6.84,74.1,1,6.3,0,3,2,0,64.9
11944,17,2,1,6.42,50.5,1,9.9,2,2,2,0,77.3
11945,22,1,3,0.18,76.8,1,6.2,1,0,2,1,66.9
11946,21,2,1,4.03,95.5,1,5.8,0,2,0,1,60.8
11947,20,2,0,0.85,88.3,1,4.2,1,2,1,1,57.7
11948,24,0,3,5.39,47.8,1,9.8,0,1,2,2,71.2
11949,18,0,5,0.48,59.9,1,9.2,2,0,0,0,60.9
11950,24,0,2,0.27,87.4,1,5.4,0,2,0,1,58.0
11951,22,1,0,7.25,51.8,1,6.3,2,0,2,2,84.1
11952,18,0,3,7.34,82.9,1,5.4,0,3,2,0,85.7
11953,22,0,6,4.99,95.1,0,9.9,1,3,0,2,92.6
11954,23,0,6,3.68,57.1,0,4.2,2,2,1,0,42.6
11955,19,1,6,6.63,45.7,1,4.1,1,1,0,1,66.8
11956,19,2,3,7.71,67.6,1,8.2,1,1,2,1,88.1
11957,23,0,2,0.43,58.8,0,5.2,1,4,0,2,33.2
11958,18,1,6,0.83,70.5,1,4.1,0,4,1,2,27.5
11959,17,2,4,7.24,58.2,0,7.7,1,3,0,0,95.1
11960,22,2,6,0.8,70.2,0,6.8,0,3,0,1,35.7
11961,24,0,6,5.71,49.5,1,6.2,1,4,1,0,61.2
11962,21,1,5,4.43,50.4,1,4.1,0,3,1,2,33.5
11963,18,2,0,4.17,63.1,1,4.5,2,1,1,0,44.6
11964,21,1,4,0.78,45.4,1,9.1,1,4,2,0,52.8
11965,19,1,4,5.83,99.0,1,9.6,2,4,0,0,83.8
11966,23,2,6,4.82,59.4,0,6.0,1,3,2,2,54.1
11967,21,1,1,7.43,52.0,1,9.0,0,1,1,0,73.0
11968,19,1,3,3.85,82.2,0,9.2,1,2,2,1,73.2
11969,21,2,4,7.3,65.3,1,8.8,0,3,1,2,72.3
11970,22,1,1,1.47,97.5,1,9.5,0,3,1,2,58.5
11971,22,2,0,1.63,43.2,0,9.9,0,3,1,2,33.2
11972,19,1,6,7.59,68.7,1,5.7,0,3,1,1,77.0
11973,21,2,2,0.8,54.1,1,4.1,2,0,1,1,23.2
11974,17,2,3,1.89,82.2,1,6.4,0,3,1,2,54.5
11975,20,1,4,1.13,72.7,1,8.3,2,0,1,1,62.8
11976,20,0,6,5.68,54.3,1,6.1,0,3,1,2,55.3
11977,21,2,1,6.24,71.5,1,7.1,2,2,2,0,72.9
11978,24,1,0,7.21,86.7,1,6.1,2,3,2,2,81.6
11979,24,2,2,1.17,98.5,1,6.4,1,1,1,2,55.0
11980,20,0,0,2.57,53.6,1,6.8,0,3,2,1,51.2
11981,22,2,6,2.54,43.3,1,9.2,2,1,1,2,46.2
11982,17,1,5,7.79,73.9,1,8.9,1,0,1,1,83.2
11983,20,2,0,4.66,58.5,1,9.7,0,2,2,2,71.7
11984,22,2,4,2.7,84.7,0,5.5,0,1,2,2,58.6
11985,22,0,6,2.39,86.1,1,6.8,1,4,0,0,79.2
11986,24,1,3,2.55,51.4,1,8.1,0,0,1,0,52.7
11987,20,0,0,5.7,66.8,1,7.1,1,2,1,2,66.1
11988,24,0,6,4.39,41.4,1,6.5,1,1,0,0,76.1
11989,24,0,5,4.99,83.5,0,4.9,0,1,1,2,77.4
11990,21,0,3,3.76,72.8,1,7.4,0,3,0,1,75.5
11991,17,2,2,0.21,98.7,1,9.7,0,4,1,0,60.5
11992,20,0,2,5.5,60.3,1,8.5,0,4,1,2,54.9
11993,23,0,2,5.79,79.4,1,6.9,1,3,2,1,70.2
11994,21,2,4,1.44,74.4,0,7.6,2,2,2,2,51.6
11995,24,2,1,5.19,73.3,1,4.9,1,1,2,1,70.7
11996,23,0,2,7.02,65.5,0,8.1,1,1,2,1,72.7
11997,17,1,4,4.82,62.4,1,7.7,2,3,1,2,53.3
11998,23,2,3,5.35,53.8,1,5.8,2,1,2,2,66.8
11999,19,0,3,5.61,81.5,0,9.9,2,2,0,2,58.4
12000,23,0,1,2.59,82.2,1,5.4,1,2,2,2,69.4
12001,21,2,1,1.23,80.0,1,6.2,1,3,2,0,33.9
12002,20,0,1,3.78,98.7,1,6.9,2,4,1,2,57.7
12003,17,2,4,1.85,59.5,1,9.6,1,3,2,2,51.0
12004,17,0,6,5.5,49.7,1,6.1,1,2,1,2,59.9
12005,21,2,6,5.72,43.5,1,7.4,2,1,2,1,58.4
12006,21,1,2,0.08,48.0,1,5.8,1,1,2,0,49.2
12007,21,2,4,7.63,55.9,1,4.6,2,2,0,0,72.8
12008,18,1,5,7.4,43.6,1,6.2,0,3,2,0,71.8
12009,21,2,2,1.06,96.6,1,8.9,2,3,1,2,46.2
12010,17,1,4,3.82,59.5,1,6.3,2,0,1,2,54.8
12011,18,2,3,1.67,95.8,1,7.5,2,4,1,0,42.4
12012,20,2,1,7.71,62.6,1,8.3,1,1,2,2,76.6
12013,21,2,5,4.53,72.4,1,7.2,1,1,1,2,62.3
12014,22,2,6,5.6,75.7,0,5.8,0,3,1,1,84.4
12015,24,0,4,7.82,63.9,1,9.9,0,0,1,0,100.0
12016,23,1,1,5.38,61.5,1,5.6,2,1,1,2,50.2
12017,20,2,3,6.97,79.8,1,5.0,1,1,0,2,100.0
12018,23,0,3,1.92,94.1,1,8.7,2,1,0,2,41.6
12019,17,2,6,1.84,84.9,1,4.1,1,2,2,2,57.8
12020,23,2,5,3.53,66.4,1,6.9,0,0,1,2,43.9
12021,20,2,4,7.05,87.1,1,6.2,0,1,0,0,100.0
12022,23,0,5,0.31,78.0,0,5.6,1,3,2,1,34.5
12023,24,0,4,3.53,70.7,1,6.7,0,1,1,2,63.1
12024,22,0,0,6.6,93.1,0,7.0,2,2,0,2,96.3
12025,24,0,2,1.42,70.3,1,6.5,1,2,1,0,59.2
12026,17,2,5,4.93,66.4,1,9.5,0,2,2,2,71.0
12027,18,1,3,0.56,80.0,1,9.9,1,1,0,0,34.2
12028,22,1,6,0.08,66.0,1,4.4,1,2,0,1,45.9
12029,21,1,4,2.55,57.2,1,9.2,2,3,1,0,37.7
12030,17,0,3,6.45,70.9,1,7.3,1,2,1,1,78.5
12031,22,2,4,0.33,96.3,1,6.7,1,2,2,1,48.7
12032,17,1,4,2.92,70.1,0,8.5,2,0,2,0,49.9
12033,24,2,6,5.83,99.4,1,8.4,2,1,2,2,66.9
12034,18,1,0,2.95,89.2,1,8.9,0,0,1,1,71.0
12035,20,2,0,3.83,69.1,1,4.6,2,1,2,1,48.0
12036,23,2,0,4.0,60.3,1,4.3,2,3,1,0,34.5
